announcement_date,ref_trading_day,cutoff_trading_days_before,asof_date,asof_calendar_ok,ticker_yf,y_review,in_eligible_universe,row_kind,y_review_code
2020-06-08,2020-06-08,5,2020-06-01,True,6865.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,6869.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,6881.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,6886.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,6936.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,6955.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,6963.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,6969.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,6979.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,6990.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,6993.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,7618.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9606.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9611.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9626.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9633.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9636.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9658.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9660.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9678.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9688.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9690.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9696.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9699.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9858.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9863.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9868.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9880.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9887.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9890.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9896.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9899.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9911.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9926.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9927.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9969.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9973.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9980.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9981.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9985.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9987.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9988.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9989.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9992.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9993.HK,no_change,True,eligible_no_change,0
2020-06-08,2020-06-08,5,2020-06-01,True,9995.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0001.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0002.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0003.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,000338.SZ,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0004.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0005.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0006.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0008.HK,included,True,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,000825.SZ,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0010.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0012.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0013.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0014.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0016.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0017.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0019.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0020.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,002168.SZ,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,002243.SZ,included,False,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,0023.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,002371.SZ,included,False,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,002415.SZ,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,002475.SZ,included,False,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,002482.SZ,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,002594.SZ,included,False,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,0027.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,002791.SZ,included,False,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,002815.SZ,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,002916.SZ,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0035.HK,included,False,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,0038.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,003816.SZ,included,False,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,0041.HK,included,True,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,0066.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0069.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0078.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0081.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0083.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0087.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0101.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0107.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0119.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0123.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0135.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0136.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0142.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0144.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0148.HK,included,True,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,0151.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0152.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0165.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0168.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0173.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0175.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0177.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0179.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0187.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0189.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0200.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0215.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0220.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0241.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0257.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0267.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0268.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0270.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0285.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0288.HK,included,True,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,0290.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0291.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0293.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0297.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0300.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0303.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0308.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0315.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0316.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0317.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0322.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0323.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0325.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0336.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0338.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0345.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0347.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0354.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0358.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0363.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0371.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0384.HK,included,True,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,0386.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0388.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0390.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0392.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0425.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0440.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0451.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0460.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0467.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0470.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0501.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0506.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0512.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0522.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0525.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0546.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0548.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0551.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0552.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0553.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0564.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0568.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0570.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0576.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0582.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0586.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0588.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0590.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0598.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0604.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0607.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0631.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0636.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0638.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0639.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0656.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0659.HK,included,True,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,0666.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0667.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0669.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0670.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0683.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0687.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0688.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0696.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0697.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0699.HK,included,True,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,0700.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0709.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0719.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0728.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0732.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0751.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0753.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0754.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0762.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0763.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0772.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0780.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0788.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0811.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0817.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0819.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0826.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0836.HK,included,True,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,0839.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0853.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0855.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0856.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0857.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0867.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0868.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0874.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0880.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0881.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0883.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0895.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0902.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0906.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,0909.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0914.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0916.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0917.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0921.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0934.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0939.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0941.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0956.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0960.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0966.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0968.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0975.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0981.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0990.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0991.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0992.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0995.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0998.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,0999.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1024.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1030.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1033.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1038.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1044.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1052.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1053.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1055.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1057.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1060.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1065.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1066.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1070.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1071.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1072.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1083.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1088.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,1093.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1099.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,1108.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1109.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,1112.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,1113.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1114.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1117.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1128.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1131.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,1138.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1141.HK,included,False,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,1157.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1164.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1171.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1177.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1186.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1193.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1196.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1199.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1205.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,1208.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1209.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1211.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,1258.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1268.HK,included,False,event,1
2020-09-07,2020-09-07,5,2020-08-31,True,1276.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1277.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1286.HK,removed,False,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,1288.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1299.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1302.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1304.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1308.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1310.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1313.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1316.HK,removed,True,event,3
2020-09-07,2020-09-07,5,2020-08-31,True,1318.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1330.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1333.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1336.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1339.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1347.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1349.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1357.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1359.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1361.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1364.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1368.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1375.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1378.HK,no_change,True,eligible_no_change,0
2020-09-07,2020-09-07,5,2020-08-31,True,1384.HK,no_change,True,eligible_no_change,0
