source_row_id,index_raw,index,index_normalization_status
315,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
316,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
317,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
318,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
319,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
320,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
321,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
322,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
323,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
324,Hang Seng (China A) Corporate Sustainability Index,Hang Seng (China A) Corporate Sustainability Index,unchanged
325,Hang Seng (China A) Corporate Sustainability Index,Hang Seng (China A) Corporate Sustainability Index,unchanged
326,Hang Seng (China A) Corporate Sustainability Index,Hang Seng (China A) Corporate Sustainability Index,unchanged
327,Hang Seng (China A) Corporate Sustainability Index,Hang Seng (China A) Corporate Sustainability Index,unchanged
328,Hang Seng (China A) Corporate Sustainability Index,Hang Seng (China A) Corporate Sustainability Index,unchanged
329,Hang Seng (China A) Corporate Sustainability Index,Hang Seng (China A) Corporate Sustainability Index,unchanged
330,Hang Seng (China A) Corporate Sustainability Index,Hang Seng (China A) Corporate Sustainability Index,unchanged
331,Hang Seng (China A) Corporate Sustainability Index,Hang Seng (China A) Corporate Sustainability Index,unchanged
332,Hang Seng (China A) Corporate Sustainability Index,Hang Seng (China A) Corporate Sustainability Index,unchanged
333,Hang Seng (China A) Corporate Sustainability Index,Hang Seng (China A) Corporate Sustainability Index,unchanged
334,Hang Seng (China A) Corporate Sustainability Index,Hang Seng (China A) Corporate Sustainability Index,unchanged
335,Hang Seng (China A) Corporate Sustainability Index,Hang Seng (China A) Corporate Sustainability Index,unchanged
336,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
337,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
338,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
339,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
340,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
341,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
342,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
343,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
344,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
345,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
346,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
347,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
348,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
349,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
350,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
351,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
352,Hang Seng China A Industry Top Index,Hang Seng China A Industry Top Index,unchanged
353,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
354,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
355,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
356,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
357,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
358,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
359,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
360,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
361,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
362,Hang Seng China A Top 100 Index,Hang Seng China A Top 100 Index,unchanged
363,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
364,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
365,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
366,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
367,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
368,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
369,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
370,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
371,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
372,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
373,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
374,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
375,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
376,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
377,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
378,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
379,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
380,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
381,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
382,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
383,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
384,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
385,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
386,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
387,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
388,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
389,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
390,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
391,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
392,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
393,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
394,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
395,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
396,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
397,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
398,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
399,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
400,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
401,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
402,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
403,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
404,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
405,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
406,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
407,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
408,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
409,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
410,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
411,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
412,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
413,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
414,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
415,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
416,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
417,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
418,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
419,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
420,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
421,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
422,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
423,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
424,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
425,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
426,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
427,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
428,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
429,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
430,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
431,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
432,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
433,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
434,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
435,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
436,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
437,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
438,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
439,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
440,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
441,Hang Seng Corporate Sustainability Benchmark Index,Hang Seng Corporate Sustainability Benchmark Index,unchanged
442,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
443,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
444,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
445,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
446,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
447,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
448,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
449,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
450,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
451,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
452,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
453,Hang Seng Corporate Sustainability Index,Hang Seng Corporate Sustainability Index,unchanged
454,Hang Seng Index,Hang Seng Index,unchanged
455,Hang Seng Index,Hang Seng Index,unchanged
456,Hang Seng Index,Hang Seng Index,unchanged
457,Hang Seng Index,Hang Seng Index,unchanged
458,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
459,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
460,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
461,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
462,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
463,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
464,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
465,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
466,Hang Seng China 50 Index,Hang Seng China 50 Index,unchanged
467,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
468,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
469,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
470,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
471,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
472,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
473,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
474,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
475,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
476,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
477,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
478,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
479,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
480,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
481,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
482,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
483,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
484,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
485,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
486,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
487,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
488,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
489,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
490,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
491,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
492,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
493,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
494,Hang Seng Index,Hang Seng Index,unchanged
495,Hang Seng Index,Hang Seng Index,unchanged
496,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
497,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
498,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
499,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
500,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
501,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
502,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
503,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
504,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
505,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
506,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
507,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
508,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
509,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
510,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
511,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
512,Hang Seng Stock Connect China AH Index Series,Hang Seng Stock Connect China AH Index Series,unchanged
513,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
514,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
515,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
516,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
517,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
518,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
519,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
520,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
521,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
522,Hang Seng China Enterprises Index,Hang Seng China Enterprises Index,unchanged
523,Hang Seng Composite LargeCap & MidCap Index,Hang Seng Composite LargeCap & MidCap Index,unchanged
524,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
525,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
526,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
527,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
528,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
529,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
530,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
531,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
532,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
533,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
534,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
535,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
536,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
537,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
538,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
539,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
540,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
541,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
542,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
543,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
544,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
545,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
546,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
547,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
548,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
549,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
550,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
551,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
552,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
553,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
554,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
555,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
556,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
557,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
558,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
559,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
560,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
561,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
562,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
563,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
564,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
565,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
566,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
567,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
568,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
569,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
570,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
571,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
572,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
573,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
574,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
575,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
576,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
577,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
578,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
579,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
580,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
581,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
582,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
583,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
584,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
585,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
586,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
587,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
588,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
589,Hang Seng (China A) Corporate Sustainability Benchmark Index,Hang Seng (China A) Corporate Sustainability Benchmark Index,unchanged
